UKPRN,UnitOfAssessment,MultipleSubmission,Source,Income2008,Income2009,Income2010,Income2011,Income2012
10007154,25,,4,839000,625000,380000,191000,79000
10007154,25,,5,38000,12000,4000,21000,161000
10007154,25,,6,284000,258000,354000,240000,202000
10007154,25,,7,0,0,0,0,1000
10007154,25,,8,0,0,12000,0,0
10007154,25,,10,0,229000,500000,379000,407000
10007154,25,,11,0,0,0,0,33000
10007154,25,,12,9000,1000,0,0,21000
10007154,25,,13,65000,20000,28000,30000,20000
10004797,25,,2,2090,2646,4304,1001,0
10004797,25,,4,1352,4647,4395,1701,10000
10004797,25,,9,4170,32093,9060,23644,37746
10004797,25,,13,0,0,20000,0,10896
10007773,25,,1,870057,737085,457872,157421,209775
10007773,25,,2,50189,77005,40966,68750,143282
10007773,25,,3,372137,107701,24009,16154,0
10007773,25,,4,421621,285722,227320,111712,266110
10007773,25,,5,11145,15119,-21,18037,23719
10007773,25,,6,306470,212949,191118,197279,470724
10007773,25,,7,71815,11501,1842,0,0
10007773,25,,9,907,36339,10521,21302,17206
10007773,25,,10,151056,809905,724815,937844,779152
10007773,25,,12,0,0,0,0,20374
10007774,25,,1,522735,708059,548372,654033,556505
10007774,25,,2,292069,187064,118406,238224,332181
10007774,25,,3,20028,0,-28,2500,118217
10007774,25,,4,715043,840112,494886,482070,351062
10007774,25,,5,273897,256938,115962,288296,514139
10007774,25,,6,0,4022,16825,29979,60972
10007774,25,,7,0,0,1650,0,0
10007774,25,,11,2912,31503,137911,154047,51538
10007774,25,,12,18685,23827,21774,32743,-333
10007774,25,,13,14000,-2316,17172,3377,0
10004930,25,,1,5350,626,0,7066,-1197
10004930,25,,3,8199,21450,24567,0,0
10004930,25,,4,30024,0,0,13344,25147
10004930,25,,5,0,0,1434,1593,0
10004930,25,,10,0,0,1437,0,0
10007801,25,,1,19629,67334,21714,6348,11824
10007801,25,,2,139687,47196,18259,67359,92159
10007801,25,,3,12655,286674,55186,23277,40780
10007801,25,,4,550596,346017,131228,64293,469428
10007801,25,,5,49572,11868,1561,-7040,0
10007801,25,,6,0,10083,1228,6003,8480
10007801,25,,9,0,0,0,0,5171
10007801,25,,13,35268,30165,115782,22183,9766
10007802,25,,1,28346,0,8239,22029,33920
10007802,25,,2,51788,68931,24739,20272,65973
10007802,25,,3,3152,0,0,43410,5522
10007802,25,,4,0,9250,57701,3199,25168
10007802,25,,5,0,0,0,22358,4853
10007802,25,,6,21087,399,64693,0,0
10007802,25,,9,0,0,0,0,10728
10007802,25,,10,0,23568,37464,45045,19678
10007802,25,,13,2000,14299,0,2265,12843
10007776,25,,1,255488,39497,14869,76471,0
10007776,25,,2,81213,54919,187828,13449,80646
10007776,25,,3,0,0,0,0,31789
10007776,25,,4,17596,13402,0,0,2398
10007776,25,,5,4802,0,0,0,0
10007776,25,,6,516,59223,214832,340750,0
10007776,25,,7,0,13454,0,0,0
10007776,25,,8,0,0,0,0,5347
